trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,AA,1,right,0.673985004425,pink,2.0464348793,0,0
2,0.3,0.7,AB,1,right,0.282616853714,blue,0.542451858521,1,0
3,0.3,0.7,BB,1,left,0.535825014114,blue,0.528151035309,1,0
4,0.3,0.7,BB,1,left,0.433527946472,blue,0.368173837662,1,0
5,0.3,0.7,AA,1,left,0.49537396431,blue,0.274129152298,1,0
6,0.3,0.7,BA,1,right,0.286416053772,blue,0.298238992691,0,0
7,0.3,0.7,BB,0,left,0.589968919754,pink,0.300467014313,0,0
8,0.3,0.7,AB,1,right,0.496443986893,blue,0.274923086166,1,0
9,0.3,0.7,BA,1,right,0.327439069748,blue,0.312928915024,1,0
10,0.3,0.7,BA,1,right,0.381054878235,blue,0.370459794998,1,0
11,0.3,0.7,AA,1,left,0.538751125336,blue,0.308490991592,1,0
12,0.3,0.7,BA,1,right,0.303030967712,blue,0.290304899216,1,0
13,0.3,0.7,AB,1,right,0.382753133774,blue,0.694352865219,1,0
14,0.3,0.7,BA,1,right,0.352609872818,blue,0.345328807831,0,0
15,0.3,0.7,AA,1,right,0.475532054901,pink,0.247831106186,1,0
16,0.3,0.7,AB,1,left,0.396564006805,pink,0.227341890335,0,0
17,0.3,0.7,BA,1,right,0.264708995819,blue,0.276905059814,1,0
18,0.3,0.7,BB,1,left,0.290389060974,blue,0.253427028656,1,0
19,0.3,0.7,BB,1,left,0.322993040085,blue,0.229450941086,1,0
20,0.3,0.7,AB,0,right,0.249758005142,pink,0.246979951859,1,0
21,0.3,0.7,BA,1,right,0.76496386528,blue,0.403884887695,0,0
22,0.3,0.7,AB,1,right,0.394875049591,blue,0.265527009964,0,0
23,0.3,0.7,AB,1,left,0.301684141159,pink,0.368937015533,0,0
24,0.3,0.7,BB,1,left,0.241938114166,blue,0.270836114883,1,0
25,0.3,0.7,BA,1,right,0.378856897354,blue,0.282320976257,1,0
26,0.3,0.7,AA,1,left,0.390115976334,blue,0.2863240242,1,0
27,0.3,0.7,BB,0,left,0.562382936478,pink,0.314327001572,0,0
28,0.3,0.7,BA,1,right,0.587693929672,blue,0.348028898239,0,0
29,0.3,0.7,BA,0,right,0.699887990952,pink,0.646634101868,0,0
30,0.3,0.7,BB,0,left,0.428282022476,pink,0.418049812317,0,0
31,0.3,0.7,AB,1,right,0.288753032684,blue,0.347333908081,1,0
32,0.3,0.7,BA,0,right,0.461152076721,pink,0.857974052429,0,0
33,0.3,0.7,BB,1,left,0.350537061691,blue,0.335391044617,1,0
34,0.3,0.7,AA,1,left,0.432978868484,blue,0.358543872833,1,0
35,0.3,0.7,BB,1,left,0.366288900375,blue,0.382568120956,1,0
36,0.3,0.7,AB,1,right,0.278235912323,blue,0.330495119095,1,0
37,0.3,0.7,BA,1,right,0.356526136398,blue,0.357210874557,1,0
38,0.3,0.7,AB,1,right,0.318212985992,blue,0.303488969803,1,0
39,0.3,0.7,BA,1,right,0.299123048782,blue,0.334459066391,1,0
40,0.3,0.7,AA,1,left,0.351761102676,blue,0.255956888199,0,0
41,0.3,0.7,AB,1,right,0.404708147049,blue,0.275606870651,1,0
42,0.3,0.7,AB,1,right,0.440910100937,blue,0.310451030731,1,0
43,0.3,0.7,AB,1,right,0.408692836761,blue,0.287725925446,1,0
44,0.3,0.7,BB,0,left,0.418862104416,pink,0.569108963013,1,0
45,0.3,0.7,AB,1,right,0.290314912796,blue,0.365227937698,0,0
46,0.3,0.7,AB,1,right,0.293026924133,blue,0.321652889252,0,0
47,0.3,0.7,AB,0,right,0.274843215942,pink,0.312041044235,1,0
48,0.3,0.7,BB,1,left,0.370456933975,blue,0.346856117249,1,0
49,0.3,0.7,BA,0,right,0.338622093201,pink,0.604390859604,1,0
50,0.3,0.7,BA,0,right,0.243930101395,pink,0.336941003799,1,0
51,0.3,0.7,AA,1,left,0.353485107422,blue,0.354690074921,1,0
52,0.3,0.7,BA,1,right,0.284523010254,blue,0.31218290329,1,0
53,0.3,0.7,BA,1,right,0.338402032852,blue,0.340146064758,1,0
54,0.3,0.7,BB,1,left,0.548379898071,blue,0.365143060684,1,0
55,0.3,0.7,BB,1,left,0.357398033142,blue,0.33456993103,1,0
56,0.3,0.7,AB,1,right,0.288959026337,blue,0.300862073898,1,0
57,0.3,0.7,BA,1,right,0.326544046402,blue,0.305755853653,1,0
58,0.3,0.7,AA,1,left,0.371942996979,blue,0.268503189087,1,0
59,0.3,0.7,AB,0,right,0.29736995697,pink,0.436527967453,1,0
60,0.3,0.7,BA,1,right,0.288789987564,blue,0.332360029221,0,0
61,0.3,0.7,AB,1,right,0.309886932373,blue,0.241871833801,0,0
62,0.3,0.7,AB,1,right,0.279585123062,blue,0.274868965149,0,0
63,0.3,0.7,BB,1,left,0.366526126862,blue,0.262678861618,1,0
64,0.3,0.7,AA,1,left,0.33118891716,blue,0.2767329216,1,0
65,0.3,0.7,AB,1,right,0.281966924667,blue,0.349791049957,1,0
66,0.3,0.7,AB,1,right,0.318498849869,blue,0.383925914764,0,0
67,0.3,0.7,AB,0,right,0.423249959946,pink,0.382683992386,0,0
68,0.3,0.7,BA,0,right,0.206099033356,pink,0.396304130554,1,0
69,0.3,0.7,AB,1,right,0.483222007751,blue,0.398593902588,1,0
70,0.3,0.7,AB,1,right,0.294072151184,blue,0.280970096588,1,0
71,0.3,0.7,AA,0,left,0.484596967697,pink,0.575950145721,1,0
72,0.3,0.7,BA,1,right,0.369163990021,blue,0.481406927109,1,0
73,0.3,0.7,BB,1,left,0.436753034592,blue,0.345515012741,0,0
74,0.3,0.7,AB,1,right,0.283510923386,blue,0.237943172455,1,0
75,0.3,0.7,AA,1,left,0.443379878998,blue,0.306042909622,0,0
76,0.3,0.7,BA,0,right,0.252944946289,pink,0.474050045013,0,0
77,0.3,0.7,AA,0,left,0.661000967026,pink,0.433629989624,1,0
78,0.3,0.7,AB,1,left,0.368314981461,pink,0.280639886856,0,0
79,0.3,0.7,AB,1,right,0.2913210392,blue,0.310708999634,0,0
80,0.3,0.7,BA,0,right,0.28269982338,pink,0.189939975739,0,0
81,0.3,0.7,BA,1,right,0.0700459480286,blue,0.361538887024,1,0
82,0.3,0.7,BB,1,left,0.8586769104,blue,0.255023002625,0,0
83,0.3,0.7,AB,1,right,0.283284902573,blue,0.326866865158,1,0
84,0.3,0.7,BA,1,right,0.290139913559,blue,0.317893981934,1,0
85,0.3,0.7,BA,1,right,0.470655918121,blue,0.371359825134,0,0
86,0.3,0.7,BB,1,left,0.539407014847,blue,0.325246810913,1,0
87,0.3,0.7,AA,1,left,0.478886127472,blue,0.394468069077,0,0
88,0.3,0.7,AB,0,right,0.32939696312,pink,0.530930042267,0,0
89,0.3,0.7,BA,1,right,0.29344701767,blue,0.360749006271,0,0
90,0.3,0.7,AB,1,right,0.289993047714,blue,0.268559932709,0,0
91,0.3,0.7,BB,1,left,0.345851898193,blue,0.274115800858,1,0
92,0.3,0.7,BA,1,right,0.303172111511,blue,0.321935892105,0,0
93,0.3,0.7,AB,1,left,0.315293073654,pink,0.277797222137,0,0
94,0.3,0.7,BA,1,left,0.337738037109,pink,0.203552961349,1,0
95,0.3,0.7,BA,1,left,0.347481012344,pink,0.26847910881,0,0
96,0.3,0.7,BA,1,right,0.295654058456,blue,0.250570058823,1,0
97,0.3,0.7,AA,1,left,0.495659828186,blue,0.258527994156,1,0
98,0.3,0.7,BA,0,left,0.344322919846,blue,0.257952928543,1,0
99,0.3,0.7,BB,1,left,0.445876836777,blue,0.298625946045,1,0
100,0.3,0.7,BA,1,right,0.373462915421,blue,0.270574092865,1,0
101,0.3,0.7,AA,0,left,0.52908706665,pink,0.666760206223,0,0
102,0.3,0.7,AA,0,left,0.557285070419,pink,0.503368854523,0,0
103,0.3,0.7,AB,1,right,0.249335050583,blue,0.367034912109,1,0
104,0.3,0.7,BA,1,right,0.335299015045,blue,0.34499001503,1,0
105,0.3,0.7,BA,1,right,0.34514093399,blue,0.339308023453,0,0
106,0.3,0.7,BB,1,left,0.308898925781,blue,0.271948099136,1,0
107,0.3,0.7,AB,1,right,0.25225019455,blue,0.321180105209,1,0
108,0.3,0.7,AB,1,right,0.466482877731,blue,0.279435157776,1,0
109,0.3,0.7,BA,1,right,0.994168996811,blue,0.265985965729,1,0
110,0.3,0.7,BA,1,right,0.381572961807,blue,0.30118894577,1,0
111,0.3,0.7,BB,1,left,0.423995018005,blue,0.830893993378,1,0
112,0.3,0.7,BB,1,left,0.476569890976,blue,0.287720918655,1,0
113,0.3,0.7,AB,1,right,0.740154027939,blue,0.356578826904,1,0
114,0.3,0.7,BA,0,right,0.429337024689,pink,0.354964971542,0,0
115,0.3,0.7,BA,0,right,0.532918930054,pink,0.486283779144,1,0
116,0.3,0.7,BA,1,right,0.376637935638,blue,0.658004999161,0,0
117,0.3,0.7,AB,1,right,0.285459041595,blue,0.289829969406,0,0
118,0.3,0.7,AA,1,right,0.25389790535,pink,0.362978935242,0,0
119,0.3,0.7,AA,1,left,0.307011127472,blue,0.34205198288,1,0
120,0.3,0.7,BA,1,right,0.25425195694,blue,0.299504041672,1,0
121,0.3,0.7,BA,1,right,0.255678892136,blue,0.276588916779,1,0
122,0.3,0.7,AA,1,left,0.615759134293,blue,0.357817173004,0,0
123,0.3,0.7,AB,1,right,0.431887865067,blue,0.285367012024,1,0
124,0.3,0.7,AA,1,left,0.311924934387,blue,0.242147922516,1,0
125,0.3,0.7,AB,1,right,0.328902006149,blue,0.273311853409,1,0
126,0.3,0.7,AB,1,right,0.238711118698,blue,0.155833005905,0,0
127,0.3,0.7,AA,1,left,0.269524812698,blue,0.0658268928528,1,0
128,0.3,0.7,BB,1,left,0.238303899765,blue,0.0833120346069,1,0
