trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,AB,1,left,0.106714010239,pink,2.51045298576,1,0
2,0.3,0.7,AA,1,right,0.422246932983,pink,1.06851506233,0,0
3,0.3,0.7,AB,1,left,0.568531990051,pink,0.999863862991,0,0
4,0.3,0.7,BB,1,right,0.509835958481,pink,1.0889351368,0,0
5,0.3,0.7,BA,0,right,0.33931016922,pink,1.58935308456,0,0
6,0.3,0.7,BA,0,left,0.41189289093,blue,0.86718583107,1,0
7,0.3,0.7,AB,1,left,0.270927906036,pink,1.29954791069,0,0
8,0.3,0.7,AB,1,right,0.404392957687,blue,0.628296136856,1,0
9,0.3,0.7,BB,1,left,0.354118108749,blue,0.635120153427,1,0
10,0.3,0.7,BB,0,left,0.359383106232,pink,0.889258146286,0,0
11,0.3,0.7,AB,0,left,0.659504890442,blue,0.913218975067,1,0
12,0.3,0.7,AA,1,right,0.538933992386,pink,0.715375185013,1,0
13,0.3,0.7,AA,1,left,0.445369005203,blue,0.594143152237,0,0
14,0.3,0.7,BA,1,right,0.385481834412,blue,0.585186004639,1,0
15,0.3,0.7,BA,1,left,0.577519893646,pink,0.432845830917,1,0
16,0.3,0.7,BA,1,right,0.34988284111,blue,0.575011968613,1,0
17,0.3,0.7,AB,1,left,0.583206176758,pink,0.751658916473,0,0
18,0.3,0.7,AA,1,left,0.43917298317,blue,0.668820142746,0,0
19,0.3,0.7,BB,1,left,0.471966981888,blue,0.604653120041,1,0
20,0.3,0.7,BB,1,left,0.587296962738,blue,0.490746974945,1,0
21,0.3,0.7,BA,0,right,0.318096876144,pink,0.680523872375,0,0
22,0.3,0.7,BA,1,left,0.50075006485,pink,0.88769698143,0,0
23,0.3,0.7,BA,1,right,0.433633089066,blue,0.687216043472,1,0
24,0.3,0.7,BB,1,left,0.410550832748,blue,0.610198974609,1,0
25,0.3,0.7,AB,0,right,0.368062019348,pink,0.664350986481,0,0
26,0.3,0.7,AB,1,right,0.420121908188,blue,0.475836992264,1,0
27,0.3,0.7,BB,1,left,0.351190090179,blue,0.432617902756,1,0
28,0.3,0.7,AA,1,left,0.430008888245,blue,0.658602952957,1,0
29,0.3,0.7,BA,1,right,0.376277923584,blue,0.439724206924,1,0
30,0.3,0.7,AA,1,left,0.333768844604,blue,0.406774044037,1,0
31,0.3,0.7,AB,0,right,0.349435091019,pink,0.5033390522,1,0
32,0.3,0.7,BB,0,left,0.336942911148,pink,0.426779031754,1,0
33,0.3,0.7,AB,1,right,0.400768995285,blue,0.511793851852,0,0
34,0.3,0.7,AA,1,left,0.378987073898,blue,0.378606081009,0,0
35,0.3,0.7,AA,1,right,0.272860050201,pink,0.397557973862,0,0
36,0.3,0.7,AB,0,right,0.284098148346,pink,0.407963991165,0,0
37,0.3,0.7,BB,1,left,0.335669994354,blue,0.369427204132,1,0
38,0.3,0.7,AB,1,right,0.352452993393,blue,0.48935008049,1,0
39,0.3,0.7,BA,1,right,0.356776952744,blue,0.342805147171,0,0
40,0.3,0.7,BB,1,left,0.311131000519,blue,0.369553089142,1,0
41,0.3,0.7,AA,1,left,0.378312110901,blue,0.329303979874,1,0
42,0.3,0.7,AB,0,right,0.323977947235,pink,0.365710020065,0,0
43,0.3,0.7,AA,1,left,0.366276025772,blue,0.269932031631,1,0
44,0.3,0.7,AA,0,left,0.385895967484,pink,0.649709939957,0,0
45,0.3,0.7,BA,1,right,0.455250024796,blue,0.379187822342,0,0
46,0.3,0.7,BB,1,left,0.474468946457,blue,0.342857122421,1,0
