trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,BB,1,left,0.875336885452,blue,1.39123988152,0,0
2,0.3,0.7,BB,1,right,0.725279808044,pink,1.20885705948,1,0
3,0.3,0.7,AB,1,,,,,0,1
4,0.3,0.7,BB,1,right,1.35165500641,pink,0.959585905075,1,0
5,0.3,0.7,BB,1,right,0.600394964218,pink,0.855786085129,0,0
6,0.3,0.7,BA,0,left,0.941061019897,blue,1.5905418396,1,0
7,0.3,0.7,AA,1,right,0.237874984741,pink,0.803749084473,0,0
8,0.3,0.7,BA,1,right,0.564676046371,blue,1.12471914291,1,0
9,0.3,0.7,AA,1,left,0.390645027161,blue,0.990355968475,1,0
10,0.3,0.7,AB,1,right,0.215703010559,blue,0.822129011154,1,0
11,0.3,0.7,AA,1,left,0.269277095795,blue,2.00860714912,1,0
12,0.3,0.7,BB,1,left,0.263335943222,blue,1.02781796455,0,0
13,0.3,0.7,BA,1,right,0.36279797554,blue,0.811205148697,1,0
14,0.3,0.7,BB,1,right,0.955432891846,pink,0.763931035995,0,0
15,0.3,0.7,AA,1,left,0.507815122604,blue,0.678926944733,1,0
16,0.3,0.7,AB,0,right,0.332430839539,pink,1.27823781967,0,0
17,0.3,0.7,BA,1,right,0.337934017181,blue,0.771595001221,1,0
18,0.3,0.7,AB,1,right,0.349969148636,blue,0.78213596344,1,0
19,0.3,0.7,AA,0,left,0.407259941101,pink,1.05366897583,0,0
20,0.3,0.7,AA,1,left,0.371699094772,blue,2.15622401237,1,0
21,0.3,0.7,AB,1,right,0.323406934738,blue,1.97472786903,0,0
22,0.3,0.7,BB,1,left,0.238279819489,blue,1.03612279892,1,0
23,0.3,0.7,BA,1,right,0.363536834717,blue,1.12369799614,1,0
24,0.3,0.7,BA,1,right,0.285557031631,blue,0.785279035568,1,0
25,0.3,0.7,BA,1,right,0.393884897232,blue,0.625635147095,1,0
26,0.3,0.7,BB,1,left,0.29684305191,blue,0.547717094421,1,0
27,0.3,0.7,BB,0,left,0.349737882614,pink,1.13473081589,0,0
28,0.3,0.7,AA,1,left,0.314244031906,blue,0.588438987732,1,0
29,0.3,0.7,BB,0,left,0.475998878479,pink,0.961030006409,1,0
30,0.3,0.7,AB,1,right,0.29092001915,blue,0.933537006378,0,0
31,0.3,0.7,AB,1,left,0.327995061874,pink,0.641741991043,1,0
32,0.3,0.7,BA,1,left,0.265471935272,pink,0.533778905869,0,0
33,0.3,0.7,AB,1,left,0.74346113205,pink,0.680891990662,0,0
34,0.3,0.7,BA,1,right,0.550426959991,blue,0.679321050644,1,0
35,0.3,0.7,AA,1,left,0.530857086182,blue,0.516870975494,1,0
36,0.3,0.7,AB,1,right,0.303635120392,blue,0.514623880386,1,0
