trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,BA,1,right,0.91190290451,blue,5.37818002701,0,0
2,0.3,0.7,BA,0,left,0.406725168228,blue,1.03839683533,1,0
3,0.3,0.7,AB,0,left,0.324229955673,blue,0.806592941284,0,0
4,0.3,0.7,BA,1,left,1.03783202171,pink,2.29138898849,0,0
5,0.3,0.7,AB,1,left,0.446056127548,pink,0.659958839417,0,0
6,0.3,0.7,AA,1,left,0.457635879517,blue,1.02221393585,1,0
7,0.3,0.7,AB,1,right,0.33323597908,blue,0.863330125809,1,0
8,0.3,0.7,BA,1,left,0.476358890533,pink,1.87254095078,1,0
9,0.3,0.7,BA,1,left,0.436274051666,pink,0.858093976974,0,0
10,0.3,0.7,AB,0,right,0.392332077026,pink,1.38448286057,1,0
11,0.3,0.7,AB,1,right,0.367701053619,blue,0.799993038177,1,0
12,0.3,0.7,AB,1,right,0.439735174179,blue,0.733659029007,1,0
13,0.3,0.7,AA,1,left,0.296103000641,blue,0.730960845947,1,0
14,0.3,0.7,AB,1,right,0.406733036041,blue,0.669317007065,0,0
15,0.3,0.7,BB,0,left,0.377692222595,pink,0.801959037781,0,0
16,0.3,0.7,AA,1,left,0.473836898804,blue,0.918174982071,1,0
17,0.3,0.7,BB,1,left,0.385071992874,blue,0.577077865601,1,0
18,0.3,0.7,AB,1,right,0.410061836243,blue,0.738029956818,1,0
19,0.3,0.7,AB,1,right,0.323654174805,blue,0.679036855698,0,0
20,0.3,0.7,BB,0,left,0.394672870636,pink,0.977410078049,1,0
21,0.3,0.7,BA,1,right,0.338482141495,blue,0.64488196373,1,0
22,0.3,0.7,AB,1,right,0.338647127151,blue,0.732340812683,0,0
23,0.3,0.7,AA,1,left,0.462960958481,blue,0.5719871521,0,0
24,0.3,0.7,AA,0,right,0.404516935349,blue,0.707440137863,1,0
25,0.3,0.7,AA,1,left,0.456568002701,blue,0.677219867706,1,0
26,0.3,0.7,AB,1,right,0.546108961105,blue,0.627062797546,1,0
27,0.3,0.7,BA,1,right,0.529725074768,blue,0.611892223358,1,0
28,0.3,0.7,AB,1,right,0.603065013885,blue,0.825656890869,1,0
29,0.3,0.7,BA,0,right,0.600506067276,pink,0.864941120148,0,0
30,0.3,0.7,AB,1,right,0.452464103699,blue,0.594244003296,0,0
31,0.3,0.7,AB,0,right,0.619191884995,pink,0.600935935974,0,0
32,0.3,0.7,BB,1,left,0.607962846756,blue,0.639950990677,0,0
33,0.3,0.7,BB,1,left,0.446655035019,blue,0.603444099426,1,0
34,0.3,0.7,AB,1,right,0.44237112999,blue,0.648844957352,1,0
35,0.3,0.7,BB,1,left,0.621953010559,blue,0.572317838669,1,0
36,0.3,0.7,AA,1,left,0.397424936295,blue,0.765080928802,1,0
37,0.3,0.7,AA,1,left,0.314736843109,blue,0.527657985687,1,0
38,0.3,0.7,AB,1,right,0.36316204071,blue,0.532237052917,0,0
39,0.3,0.7,AA,1,left,0.463259935379,blue,0.491249084473,0,0
40,0.3,0.7,BA,1,right,0.496147155762,blue,0.450843095779,1,0
41,0.3,0.7,AB,1,right,0.489289999008,blue,0.539797067642,1,0
42,0.3,0.7,BB,1,left,0.374251127243,blue,0.502912998199,1,0
43,0.3,0.7,AB,1,right,0.450833082199,blue,0.551491975784,0,0
44,0.3,0.7,BB,0,left,0.465678215027,pink,0.478732824326,0,0
45,0.3,0.7,BA,1,right,0.379511117935,blue,0.498988866806,1,0
46,0.3,0.7,BB,1,left,0.384063005447,blue,0.487064123154,1,0
47,0.3,0.7,BB,1,left,0.419605970383,blue,0.425913095474,1,0
48,0.3,0.7,AB,1,right,0.289333105087,blue,0.612901926041,1,0
49,0.3,0.7,BB,0,left,0.500211954117,pink,0.631011009216,0,0
50,0.3,0.7,AA,0,left,0.437634944916,pink,0.851427793503,0,0
51,0.3,0.7,BB,1,left,0.453731060028,blue,1.31401896477,1,0
52,0.3,0.7,AB,0,right,0.428536176682,pink,1.02622318268,0,0
53,0.3,0.7,AB,0,right,0.338407993317,pink,0.291019201279,0,0
54,0.3,0.7,AB,1,right,0.35968208313,blue,0.289196968079,1,0
55,0.3,0.7,AB,1,right,0.421486139297,blue,0.404181003571,1,0
56,0.3,0.7,AB,1,right,0.37206697464,blue,0.364176034927,1,0
57,0.3,0.7,AB,1,right,0.41486287117,blue,0.372987031937,1,0
58,0.3,0.7,AB,1,right,0.429826974869,blue,0.323077917099,0,0
59,0.3,0.7,BB,1,left,0.326835870743,blue,0.290148019791,0,0
60,0.3,0.7,AB,1,right,0.429687976837,blue,0.35538482666,1,0
61,0.3,0.7,BB,1,left,0.429848909378,blue,0.331099033356,1,0
62,0.3,0.7,BB,1,left,0.470726966858,blue,0.403497934341,1,0
63,0.3,0.7,BB,1,left,0.378586053848,blue,0.259074926376,1,0
