trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,AA,1,,,,,0,1
2,0.3,0.7,AB,1,left,0.497663974762,pink,2.06088399887,0,0
3,0.3,0.7,AA,1,right,0.387284994125,pink,0.698645114899,0,0
4,0.3,0.7,AB,1,right,0.394646167755,blue,0.882788896561,0,0
5,0.3,0.7,BB,0,right,0.287564992905,blue,0.402740955353,1,0
6,0.3,0.7,BB,1,right,0.182742834091,pink,0.262640953064,0,0
7,0.3,0.7,BA,1,left,0.282131195068,pink,0.270041942596,0,0
8,0.3,0.7,AB,1,right,0.33552479744,blue,0.368618011475,1,0
9,0.3,0.7,AB,1,right,0.275812864304,blue,0.287655115128,0,0
10,0.3,0.7,BA,1,left,0.231740951538,pink,0.310372114182,0,0
11,0.3,0.7,BB,1,left,0.294005870819,blue,0.241837024689,1,0
12,0.3,0.7,BB,1,left,0.65417599678,blue,0.660554885864,0,0
13,0.3,0.7,BB,1,left,0.414416074753,blue,0.484790802002,1,0
14,0.3,0.7,AA,1,left,0.0874390602112,blue,0.363349914551,0,0
15,0.3,0.7,AB,1,right,0.124375104904,blue,0.631806135178,1,0
16,0.3,0.7,BB,1,left,0.104356050491,blue,0.300431013107,1,0
17,0.3,0.7,BA,1,left,0.306533813477,pink,0.32616186142,0,0
18,0.3,0.7,AA,1,right,0.123399019241,pink,0.423263072968,0,0
19,0.3,0.7,BB,0,left,0.306016921997,pink,0.268895864487,0,0
20,0.3,0.7,BB,0,right,0.335331916809,blue,0.305372953415,1,0
21,0.3,0.7,BB,1,right,0.271679162979,pink,0.236275911331,0,0
22,0.3,0.7,AB,1,left,0.427762985229,pink,0.449470043182,0,0
23,0.3,0.7,AA,1,left,0.319735050201,blue,0.362560987473,0,0
24,0.3,0.7,BB,0,right,0.0471398830414,blue,0.365005970001,1,0
25,0.3,0.7,BA,1,left,0.288484096527,pink,0.324480056763,1,0
26,0.3,0.7,AA,1,right,0.329469919205,pink,0.372341156006,0,0
27,0.3,0.7,AA,1,left,0.279267072678,blue,0.291287899017,1,0
28,0.3,0.7,AB,1,right,0.383905887604,blue,0.335231781006,1,0
29,0.3,0.7,BA,0,left,0.325694084167,blue,0.520534992218,1,0
30,0.3,0.7,BA,1,left,0.212261915207,pink,0.468103885651,0,0
31,0.3,0.7,BB,1,right,0.341496944427,pink,0.303082942963,0,0
32,0.3,0.7,BB,1,left,0.202620029449,blue,0.297810792923,1,0
33,0.3,0.7,AA,1,left,0.291622877121,blue,0.207317829132,1,0
34,0.3,0.7,BA,1,left,0.304983139038,pink,0.276326179504,0,0
35,0.3,0.7,AA,1,left,0.277225017548,blue,0.280957937241,1,0
36,0.3,0.7,BB,0,right,0.424829959869,blue,0.368261098862,1,0
37,0.3,0.7,BB,1,right,0.340163946152,pink,0.374881982803,0,0
38,0.3,0.7,BA,1,right,0.284813165665,blue,0.265208959579,1,0
