trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,AA,1,right,0.618535995483,pink,1.43306684494,0,0
2,0.3,0.7,BB,1,right,0.254875898361,pink,0.371962070465,0,0
3,0.3,0.7,BA,1,right,0.341563940048,blue,1.08007597923,1,0
4,0.3,0.7,BB,0,left,0.348457813263,pink,0.949506044388,1,0
5,0.3,0.7,AB,1,right,0.463281869888,blue,0.330291032791,1,0
6,0.3,0.7,AA,1,left,0.278206825256,blue,0.0421619415283,1,0
7,0.3,0.7,BA,1,right,0.449806928635,blue,0.0385670661926,0,0
8,0.3,0.7,AA,1,left,0.284775972366,blue,0.032408952713,0,0
9,0.3,0.7,BB,1,right,0.328687906265,pink,0.0661749839783,0,0
10,0.3,0.7,BA,1,right,0.400074005127,blue,0.0148930549622,1,0
11,0.3,0.7,AB,0,left,0.150418043137,blue,0.0555620193481,1,0
12,0.3,0.7,BA,1,right,0.494078874588,blue,0.0258538722992,1,0
13,0.3,0.7,AB,1,right,0.329416036606,blue,0.0600950717926,1,0
14,0.3,0.7,AB,1,right,0.321472167969,blue,0.0443801879883,0,0
15,0.3,0.7,AB,1,right,0.386531114578,blue,0.00253319740295,1,0
16,0.3,0.7,AA,1,left,0.16281414032,blue,0.0674991607666,1,0
17,0.3,0.7,BB,1,left,0.370209932327,blue,0.0575530529022,1,0
18,0.3,0.7,AB,1,right,0.240289926529,blue,0.0537710189819,1,0
19,0.3,0.7,BA,1,left,0.0760769844055,pink,0.112992048264,0,0
20,0.3,0.7,AB,1,left,0.412070035934,pink,0.707468986511,1,0
21,0.3,0.7,BA,1,left,0.342602968216,pink,0.0568609237671,0,0
22,0.3,0.7,AA,0,left,0.366741895676,pink,0.0637018680573,0,0
23,0.3,0.7,AA,1,left,0.316441059113,blue,0.0642077922821,1,0
24,0.3,0.7,AB,0,right,0.749799013138,pink,0.0383739471436,0,0
25,0.3,0.7,BB,1,left,0.300472974777,blue,0.0476078987122,1,0
26,0.3,0.7,AA,1,left,0.317690849304,blue,0.0568871498108,1,0
27,0.3,0.7,AA,0,left,0.207872152328,pink,0.0309629440308,1,0
28,0.3,0.7,AB,1,right,0.389081001282,blue,0.0372569561005,1,0
