trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,AB,1,right,0.756772041321,blue,2.61411786079,1,0
2,0.3,0.7,AB,1,right,0.817719936371,blue,2.68805885315,0,0
3,0.3,0.7,BB,0,left,0.260344028473,pink,4.97352004051,1,0
4,0.3,0.7,AB,1,left,1.53804707527,pink,3.62067604065,0,0
5,0.3,0.7,BB,1,left,0.293976068497,blue,2.77091598511,1,0
6,0.3,0.7,BB,0,left,0.306647062302,pink,4.44101595879,0,0
7,0.3,0.7,AA,1,right,0.739075899124,pink,1.58947706223,0,0
8,0.3,0.7,BA,0,left,0.359770059586,blue,2.25770616531,1,0
9,0.3,0.7,BA,1,right,0.465651988983,blue,2.50209307671,1,0
10,0.3,0.7,AB,1,right,0.321338891983,blue,0.93202996254,0,0
11,0.3,0.7,BB,1,left,0.310114145279,blue,0.63414978981,1,0
12,0.3,0.7,AB,1,right,0.16534113884,blue,0.622694969177,1,0
13,0.3,0.7,BB,1,left,0.303885936737,blue,0.484058856964,0,0
14,0.3,0.7,BA,1,right,0.356220006943,blue,0.197666883469,0,0
15,0.3,0.7,AA,1,right,0.338371992111,pink,0.421302080154,1,0
16,0.3,0.7,AA,1,left,0.291136026382,blue,0.511691808701,0,0
17,0.3,0.7,BB,0,left,0.200861930847,pink,0.799263000488,1,0
18,0.3,0.7,BA,1,right,0.297122001648,blue,0.580193996429,1,0
19,0.3,0.7,BA,1,left,0.314553022385,pink,0.557862043381,0,0
20,0.3,0.7,AA,1,right,0.313575029373,pink,0.701080083847,0,0
21,0.3,0.7,AB,1,left,0.399092197418,pink,0.598837137222,0,0
22,0.3,0.7,BB,1,left,0.4646089077,blue,0.614145994186,1,0
23,0.3,0.7,BB,1,right,0.911519050598,pink,0.619076967239,1,0
24,0.3,0.7,BA,1,right,0.555792093277,blue,0.669133901596,0,0
25,0.3,0.7,BA,1,left,0.457508087158,pink,0.630928993225,0,0
26,0.3,0.7,BA,1,right,0.390148878098,blue,0.854822874069,1,0
27,0.3,0.7,BB,1,left,0.515920162201,blue,0.622443914413,0,0
28,0.3,0.7,BB,0,left,0.42018198967,pink,0.554626941681,0,0
29,0.3,0.7,BB,1,left,0.373010158539,blue,0.509373903275,1,0
30,0.3,0.7,AB,1,right,0.38419008255,blue,0.552155017853,0,0
31,0.3,0.7,AB,1,left,0.411203861237,pink,0.618741989136,0,0
32,0.3,0.7,AA,1,right,0.38844704628,pink,0.556360006332,0,0
33,0.3,0.7,BA,1,left,0.374796152115,pink,0.559365034103,0,0
34,0.3,0.7,AA,1,left,0.383772850037,blue,0.487717151642,1,0
