trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,BA,0,left,0.871989965439,blue,3.0685210228,0,0
2,0.3,0.7,BA,1,left,0.0120720863342,pink,1.53183484077,0,0
3,0.3,0.7,BB,1,right,0.577898979187,pink,1.86683011055,0,0
4,0.3,0.7,AB,1,right,0.298909902573,blue,2.39012694359,1,0
5,0.3,0.7,BA,1,right,0.418584108353,blue,1.68062996864,1,0
6,0.3,0.7,BB,1,right,0.544850826263,pink,0.931191921234,0,0
7,0.3,0.7,AA,1,left,0.376544952393,blue,1.08993005753,1,0
8,0.3,0.7,AB,1,right,0.594967126846,blue,1.05103611946,1,0
9,0.3,0.7,AB,1,right,0.403999090195,blue,1.57994198799,0,0
10,0.3,0.7,AB,1,right,0.400453805923,blue,1.39884614944,1,0
11,0.3,0.7,AB,1,right,0.666944980621,blue,1.22368907928,0,0
12,0.3,0.7,BA,1,left,0.890286922455,pink,1.11918497086,0,0
13,0.3,0.7,AB,1,left,0.869346141815,pink,1.19410896301,1,0
14,0.3,0.7,BB,1,left,0.5422539711,blue,0.816984891891,1,0
15,0.3,0.7,AA,1,right,0.636139154434,pink,0.905173778534,0,0
16,0.3,0.7,AB,1,right,0.792338132858,blue,1.08905696869,1,0
17,0.3,0.7,AA,1,right,1.10536813736,pink,1.21262001991,1,0
18,0.3,0.7,BB,1,left,1.04032087326,blue,0.710243940353,1,0
19,0.3,0.7,AB,1,right,0.606007814407,blue,0.533806085587,0,0
20,0.3,0.7,BA,1,left,0.107689142227,pink,0.726967096329,1,0
21,0.3,0.7,BB,1,right,0.582196950912,pink,0.799058914185,0,0
22,0.3,0.7,AA,1,right,0.625761985779,pink,0.801229953766,0,0
23,0.3,0.7,AB,0,right,0.732959985733,pink,0.73471903801,0,0
24,0.3,0.7,BB,0,right,0.72461104393,blue,0.551749944687,1,0
25,0.3,0.7,AB,1,right,0.462046146393,blue,0.473800897598,1,0
26,0.3,0.7,BA,0,left,0.571332931519,blue,1.05105185509,1,0
27,0.3,0.7,BB,1,left,0.581773042679,blue,0.644892930984,1,0
28,0.3,0.7,BB,1,left,0.495249032974,blue,0.787452936172,1,0
29,0.3,0.7,AA,1,right,0.607599020004,pink,0.919050931931,0,0
30,0.3,0.7,BB,1,left,0.383029937744,blue,0.565834999084,1,0
31,0.3,0.7,AA,1,left,0.499354124069,blue,1.35035610199,0,0
32,0.3,0.7,AA,1,left,0.46117401123,blue,0.760817050934,0,0
33,0.3,0.7,AA,0,left,0.52795290947,pink,1.11468315125,0,0
