trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.7,0.3,AB,0,,,,,0,1
2,0.7,0.3,AB,0,left,0.251664876938,blue,2.497382164,1,0
3,0.7,0.3,AB,1,left,0.297717094421,pink,0.884859085083,1,0
4,0.7,0.3,AB,1,left,0.528608083725,pink,0.426321983337,1,0
5,0.7,0.3,AA,1,right,0.375561952591,pink,0.376455068588,1,0
6,0.7,0.3,AB,0,right,0.391844987869,pink,0.351495981216,0,0
7,0.7,0.3,BB,1,right,0.424643993378,pink,0.3184030056,1,0
8,0.7,0.3,AA,1,left,0.280704021454,blue,0.236091136932,0,0
9,0.7,0.3,BB,0,right,0.289556026459,blue,0.39759016037,0,0
10,0.7,0.3,BB,1,left,0.404838085175,blue,0.283020973206,0,0
11,0.7,0.3,BB,1,right,0.886343002319,pink,0.289437055588,1,0
12,0.7,0.3,AB,1,left,0.294378995895,pink,0.265851020813,1,0
13,0.7,0.3,BA,1,left,0.3568110466,pink,0.294417858124,0,0
14,0.7,0.3,AB,0,right,0.291002035141,pink,0.406433105469,0,0
15,0.7,0.3,BB,1,left,0.357293844223,blue,0.293324947357,0,0
16,0.7,0.3,BA,1,right,0.432720899582,blue,0.462182044983,0,0
17,0.7,0.3,AA,1,right,0.370306015015,pink,0.483627080917,1,0
18,0.7,0.3,BA,1,left,0.350226163864,pink,0.351067066193,0,0
19,0.7,0.3,BB,0,right,0.231498003006,blue,0.286673069,0,0
20,0.7,0.3,BA,1,left,0.273225069046,pink,0.326534032822,1,0
21,0.7,0.3,AA,1,left,0.304411888123,blue,0.347185134888,0,0
22,0.7,0.3,AB,1,right,0.251502990723,blue,0.329033136368,0,0
23,0.7,0.3,BA,1,right,0.259075880051,blue,0.287370204926,0,0
24,0.7,0.3,AB,1,left,0.234735965729,pink,0.328500032425,1,0
25,0.7,0.3,BA,0,left,0.30606508255,blue,0.541501998901,1,0
26,0.7,0.3,BA,1,left,0.287574052811,pink,0.467088937759,1,0
27,0.7,0.3,AA,1,right,0.278007984161,pink,0.385740041733,1,0
