trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,BB,1,,,,,0,1
2,0.3,0.7,BA,1,right,0.102517127991,blue,4.62576317787,1,0
3,0.3,0.7,BB,1,left,0.916332006454,blue,1.5592019558,1,0
4,0.3,0.7,BA,1,right,0.21529507637,blue,1.4616189003,1,0
5,0.3,0.7,AB,0,left,0.313392877579,blue,0.971131086349,0,0
6,0.3,0.7,BA,1,,,,,0,1
7,0.3,0.7,BA,1,left,1.38525795937,pink,1.04686403275,0,0
8,0.3,0.7,BA,0,left,1.09916400909,blue,1.1825709343,0,0
9,0.3,0.7,AB,1,left,0.660332918167,pink,0.594153881073,1,0
10,0.3,0.7,AB,1,left,0.82493185997,pink,1.01525497437,1,0
11,0.3,0.7,AA,1,right,0.452121019363,pink,0.473019123077,0,0
12,0.3,0.7,AB,1,left,1.62894916534,pink,0.810679912567,0,0
13,0.3,0.7,AA,0,left,0.456991910934,pink,0.558080911636,0,0
14,0.3,0.7,AB,1,left,0.670424938202,pink,0.410766839981,1,0
15,0.3,0.7,BB,0,right,0.265427112579,blue,0.972947120667,1,0
16,0.3,0.7,BA,1,left,1.33317303658,pink,0.438428878784,0,0
17,0.3,0.7,AA,0,right,0.363935947418,blue,0.379127979279,1,0
18,0.3,0.7,AB,0,right,1.2829618454,pink,3.51849889755,1,0
19,0.3,0.7,BA,1,,,,,0,1
20,0.3,0.7,AA,0,right,0.0113060474396,blue,4.95404601097,1,0
21,0.3,0.7,AB,1,left,0.286823987961,pink,2.19496893883,1,0
22,0.3,0.7,BB,1,right,0.0736320018768,pink,0.541358947754,0,0
23,0.3,0.7,AB,1,left,0.919672012329,pink,0.832993030548,1,0
24,0.3,0.7,BB,0,right,0.429483175278,blue,100.917582989,1,0
25,0.3,0.7,BA,1,left,1.00851511955,pink,1.98303890228,0,0
26,0.3,0.7,BB,1,right,0.460029125214,pink,0.817106962204,1,0
27,0.3,0.7,BB,1,right,0.335556983948,pink,0.433370113373,1,0
28,0.3,0.7,BB,1,right,0.477818965912,pink,0.345282077789,1,0
29,0.3,0.7,BB,0,right,0.626140117645,blue,4.27300786972,1,0
30,0.3,0.7,BA,1,,,,,0,1
31,0.3,0.7,AB,1,right,0.287595033646,blue,0.31592297554,1,0
32,0.3,0.7,AB,1,right,0.405323028564,blue,0.788706064224,1,0
33,0.3,0.7,BB,1,left,0.323534965515,blue,0.485785007477,1,0
34,0.3,0.7,BA,1,right,0.697120189667,blue,0.835911035538,1,0
35,0.3,0.7,BB,0,left,0.450197935104,pink,1.91878795624,1,0
36,0.3,0.7,AB,1,left,1.75884604454,pink,0.815774202347,1,0
37,0.3,0.7,BA,1,,,,,0,1
38,0.3,0.7,BA,1,left,0.539833068848,pink,0.692434072495,1,0
39,0.3,0.7,AA,1,right,0.375451087952,pink,0.583807945251,0,0
40,0.3,0.7,AB,0,right,0.695093870163,pink,0.314969062805,0,0
41,0.3,0.7,AB,0,,,,,0,1
42,0.3,0.7,BA,0,left,0.531354904175,blue,0.652792930603,1,0
43,0.3,0.7,AB,1,right,0.704331874847,blue,0.355753183365,1,0
44,0.3,0.7,BB,1,left,0.827840805054,blue,0.546280860901,1,0
45,0.3,0.7,BB,1,left,0.531579971313,blue,0.580976963043,1,0
46,0.3,0.7,AA,1,left,0.491356134415,blue,0.383310079575,1,0
47,0.3,0.7,AB,1,right,0.399407148361,blue,0.357215166092,0,0
48,0.3,0.7,BB,1,right,0.335123062134,pink,0.304845094681,0,0
49,0.3,0.7,BB,1,right,0.31415104866,pink,0.261360168457,1,0
50,0.3,0.7,BA,0,left,0.34509396553,blue,0.290317058563,0,0
51,0.3,0.7,AB,1,right,0.341770887375,blue,0.295630931854,0,0
52,0.3,0.7,BB,1,left,1.42716503143,blue,0.392784118652,0,0
53,0.3,0.7,BB,0,right,0.792326927185,blue,0.287514925003,1,0
54,0.3,0.7,BB,0,left,0.498985052109,pink,0.293909072876,0,0
55,0.3,0.7,BB,1,left,0.401537895203,blue,0.319978952408,1,0
56,0.3,0.7,BB,1,left,0.36152100563,blue,0.761748075485,1,0
57,0.3,0.7,BB,0,left,0.513256788254,pink,2.45064306259,1,0
58,0.3,0.7,BA,1,right,0.319010972977,blue,0.336619138718,1,0
59,0.3,0.7,AA,1,left,0.642703056335,blue,0.279834032059,0,0
60,0.3,0.7,BB,1,right,0.34738278389,pink,0.27601313591,0,0
61,0.3,0.7,BB,1,left,0.583946943283,blue,0.248383045197,1,0
62,0.3,0.7,AA,0,left,0.885189056396,pink,0.18417096138,1,0
63,0.3,0.7,AB,1,left,0.351062774658,pink,0.257032871246,1,0
64,0.3,0.7,BB,1,right,0.332995891571,pink,0.262404918671,0,0
65,0.3,0.7,AB,1,left,0.938810110092,pink,0.212205886841,0,0
66,0.3,0.7,AB,1,left,0.346364021301,pink,0.163990020752,0,0
67,0.3,0.7,AB,0,right,0.292648077011,pink,0.304022073746,1,0
68,0.3,0.7,AA,1,left,0.418173074722,blue,0.224383831024,0,0
69,0.3,0.7,AB,1,left,0.367832183838,pink,0.23911690712,0,0
70,0.3,0.7,BB,0,left,0.39763712883,pink,0.180541038513,0,0
71,0.3,0.7,BA,1,left,0.364259958267,pink,0.188652038574,0,0
72,0.3,0.7,AB,1,right,0.74721288681,blue,0.0278670787811,1,0
73,0.3,0.7,BB,1,left,0.32985496521,blue,0.571918964386,1,0
74,0.3,0.7,AA,1,left,0.459312200546,blue,0.448886871338,1,0
75,0.3,0.7,BB,1,left,0.412896871567,blue,0.396135091782,1,0
76,0.3,0.7,BB,1,left,0.858966112137,blue,0.582898139954,0,0
77,0.3,0.7,AA,1,left,1.76696801186,blue,0.518023967743,0,0
78,0.3,0.7,AA,1,right,0.367123842239,pink,0.279287099838,0,0
79,0.3,0.7,BA,0,right,0.610935926437,pink,0.577769041061,0,0
80,0.3,0.7,BB,1,right,0.441806077957,pink,0.271735906601,1,0
81,0.3,0.7,AB,1,left,0.699347019196,pink,0.430016040802,1,0
82,0.3,0.7,AB,1,left,0.756565093994,pink,0.957317829132,0,0
83,0.3,0.7,BB,1,left,0.644613981247,blue,0.330098867416,1,0
84,0.3,0.7,AB,1,right,0.516613006592,blue,0.366694927216,1,0
85,0.3,0.7,AB,1,right,0.677968025208,blue,0.514261007309,1,0
86,0.3,0.7,BB,0,left,0.452191114426,pink,1.05018305779,0,0
87,0.3,0.7,AB,0,right,0.99724316597,pink,0.868081092834,0,0
88,0.3,0.7,BB,1,left,1.82442307472,blue,0.429295063019,1,0
89,0.3,0.7,BB,1,left,0.321920156479,blue,0.524560928345,1,0
90,0.3,0.7,AB,1,,,,,0,1
91,0.3,0.7,BA,1,right,0.276771068573,blue,0.217656135559,1,0
92,0.3,0.7,AA,0,left,0.559158086777,pink,6.40896391869,0,0
93,0.3,0.7,AB,1,left,1.54628491402,pink,0.762782096863,0,0
94,0.3,0.7,BA,0,left,0.986992120743,blue,0.337221860886,0,0
95,0.3,0.7,AA,1,right,0.68342590332,pink,0.229652881622,0,0
96,0.3,0.7,AA,1,right,0.267916917801,pink,0.248831033707,0,0
97,0.3,0.7,BA,1,left,0.581576108932,pink,0.253143072128,0,0
98,0.3,0.7,AB,0,left,0.30609703064,blue,0.245188951492,1,0
99,0.3,0.7,AB,1,right,0.873727083206,blue,0.277630090714,0,0
100,0.3,0.7,BA,1,left,1.98520994186,pink,0.207309007645,1,0
101,0.3,0.7,BB,1,left,1.0713789463,blue,0.770197153091,1,0
102,0.3,0.7,BA,1,right,1.66676497459,blue,0.318253993988,1,0
103,0.3,0.7,AB,1,right,0.319285154343,blue,0.305680990219,1,0
104,0.3,0.7,AB,0,right,0.485453128815,pink,1.02524709702,0,0
105,0.3,0.7,BB,1,left,0.693836927414,blue,0.30612206459,1,0
106,0.3,0.7,BA,1,right,1.04409909248,blue,0.249742031097,0,0
107,0.3,0.7,BB,1,left,0.479064941406,blue,0.546447992325,1,0
108,0.3,0.7,AA,1,left,0.720009088516,blue,0.474266052246,1,0
109,0.3,0.7,AA,1,left,0.397249221802,blue,0.283843994141,1,0
110,0.3,0.7,AB,1,right,0.432699203491,blue,0.277237892151,1,0
111,0.3,0.7,AA,1,left,0.410466194153,blue,0.296897888184,1,0
112,0.3,0.7,AA,1,left,0.419157981873,blue,0.290391921997,0,0
113,0.3,0.7,BB,1,right,0.356970071793,pink,0.254122972488,0,0
114,0.3,0.7,AB,1,left,0.371078968048,pink,0.243325233459,0,0
115,0.3,0.7,BA,1,right,0.552682876587,blue,0.23459982872,0,0
116,0.3,0.7,AA,1,right,0.775979995728,pink,0.215850114822,1,0
117,0.3,0.7,BB,1,right,0.934438943863,pink,0.295684099197,1,0
118,0.3,0.7,BA,0,left,0.345491886139,blue,0.258409023285,1,0
119,0.3,0.7,BA,0,left,0.600473880768,blue,0.287109136581,0,0
120,0.3,0.7,AA,1,left,0.434797048569,blue,0.536283016205,1,0
121,0.3,0.7,AB,1,right,1.46464586258,blue,0.24390912056,1,0
122,0.3,0.7,BA,1,right,0.346801042557,blue,0.243487119675,1,0
123,0.3,0.7,BA,1,right,0.192281007767,blue,0.473114967346,1,0
124,0.3,0.7,AA,1,left,0.421100854874,blue,0.251466989517,0,0
125,0.3,0.7,BB,0,left,0.480131864548,pink,0.283884048462,1,0
126,0.3,0.7,AB,1,left,0.431507110596,pink,0.244750976562,0,0
127,0.3,0.7,BA,1,left,0.457444190979,pink,0.238541841507,0,0
128,0.3,0.7,AA,1,left,0.523751974106,blue,0.222718954086,0,0
129,0.3,0.7,AB,1,left,0.293406963348,pink,0.200953006744,1,0
130,0.3,0.7,BB,0,right,0.336100816727,blue,0.209877967834,0,0
131,0.3,0.7,BA,1,left,0.328425168991,pink,0.194598197937,0,0
132,0.3,0.7,BB,1,left,0.409207105637,blue,0.136927127838,0,0
133,0.3,0.7,AA,1,left,0.490854024887,blue,0.133409023285,1,0
134,0.3,0.7,BA,0,left,1.30374717712,blue,0.129492044449,0,0
135,0.3,0.7,BA,1,left,0.283888101578,pink,0.0304479598999,0,0
136,0.3,0.7,AA,1,right,0.436943054199,pink,0.0428237915039,0,0
137,0.3,0.7,BB,1,left,0.536671161652,blue,0.289005994797,1,0
138,0.3,0.7,BA,1,right,0.284565925598,blue,0.280202865601,1,0
139,0.3,0.7,BB,1,left,0.341065883636,blue,0.238198041916,1,0
140,0.3,0.7,AA,0,left,0.35518693924,pink,1.37254595757,0,0
141,0.3,0.7,AA,1,left,0.763511180878,blue,0.26039481163,0,0
142,0.3,0.7,BA,1,left,0.313416004181,pink,0.178781032562,0,0
143,0.3,0.7,AB,1,left,0.514307022095,pink,0.180507183075,1,0
144,0.3,0.7,AB,1,left,0.356880903244,pink,0.221772909164,1,0
145,0.3,0.7,BA,1,left,0.355375051498,pink,0.205127000809,0,0
146,0.3,0.7,AB,0,left,0.42738199234,blue,0.233916044235,1,0
147,0.3,0.7,BA,0,right,1.64805293083,pink,0.156069993973,0,0
148,0.3,0.7,BB,1,left,0.341533899307,blue,0.086797952652,1,0
149,0.3,0.7,BA,1,right,0.705471038818,blue,0.364645004272,0,0
150,0.3,0.7,BA,1,,,,,0,1
151,0.3,0.7,AA,1,right,0.298680067062,pink,0.381488084793,1,0
152,0.3,0.7,BB,1,right,0.286046981812,pink,0.289788961411,0,0
