trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.7,0.3,AA,1,right,0.845619916916,pink,2.49230885506,1,0
2,0.7,0.3,AA,1,right,0.252277851105,pink,6.79319691658,1,0
3,0.7,0.3,BA,1,left,0.484713077545,pink,4.80069303513,0,0
4,0.7,0.3,AA,0,right,0.468397140503,blue,3.30580210686,0,0
5,0.7,0.3,AB,0,left,0.257478952408,blue,5.51052188873,0,0
6,0.7,0.3,AA,0,right,0.0855660438538,blue,2.81802606583,1,0
7,0.7,0.3,AB,0,left,0.204871177673,blue,3.01959609985,0,0
8,0.7,0.3,AA,0,right,0.342666864395,blue,2.98464512825,0,0
9,0.7,0.3,BA,1,left,0.277076005936,pink,1.53011202812,0,0
10,0.7,0.3,AA,1,right,0.312263011932,pink,1.28306984901,0,0
11,0.7,0.3,AA,1,right,0.307291030884,pink,1.37410998344,1,0
12,0.7,0.3,AB,1,left,0.395462989807,pink,1.20372891426,1,0
13,0.7,0.3,BA,1,left,0.31912612915,pink,0.921566963196,1,0
14,0.7,0.3,BA,1,left,0.29668211937,pink,0.828197956085,0,0
15,0.7,0.3,AA,1,right,0.326893091202,pink,0.722537994385,1,0
16,0.7,0.3,BA,1,left,0.281003952026,pink,0.788753986359,1,0
17,0.7,0.3,BA,1,left,0.297249078751,pink,0.524498939514,1,0
18,0.7,0.3,BA,1,left,0.332261800766,pink,0.629472017288,1,0
19,0.7,0.3,AB,1,left,0.384999990463,pink,0.54533290863,1,0
20,0.7,0.3,BB,0,right,0.334288835526,blue,0.984256029129,0,0
21,0.7,0.3,BA,1,left,0.308768987656,pink,0.728680849075,0,0
22,0.7,0.3,AA,0,right,0.382380962372,blue,1.54288220406,1,0
23,0.7,0.3,BB,1,right,0.420769929886,pink,0.740095853806,1,0
24,0.7,0.3,BB,0,right,0.35370516777,blue,2.02608895302,0,0
25,0.7,0.3,BA,1,left,0.406221151352,pink,0.941326856613,1,0
26,0.7,0.3,BB,1,left,0.331760883331,blue,0.781745910645,0,0
27,0.7,0.3,AB,1,left,0.651017904282,pink,0.719413995743,1,0
28,0.7,0.3,BB,1,right,0.430409908295,pink,0.627748966217,1,0
29,0.7,0.3,BB,1,right,0.351624965668,pink,0.705874919891,1,0
30,0.7,0.3,AA,1,right,0.296655893326,pink,0.564530134201,1,0
31,0.7,0.3,BB,1,right,0.344086885452,pink,0.682825088501,1,0
32,0.7,0.3,BB,1,right,0.387273073196,pink,0.580353975296,1,0
33,0.7,0.3,BB,1,right,0.416879892349,pink,0.479068040848,1,0
34,0.7,0.3,BB,1,right,0.382790088654,pink,0.663527011871,0,0
35,0.7,0.3,BB,1,right,0.367866039276,pink,0.576366186142,1,0
