trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.7,0.3,BB,1,right,0.841120958328,pink,7.72598314285,0,0
2,0.7,0.3,AA,0,right,0.42831993103,blue,5.42694211006,1,0
3,0.7,0.3,AB,0,right,0.653160095215,pink,3.00228905678,1,0
4,0.7,0.3,BB,0,left,0.646105051041,pink,2.98816990852,0,0
5,0.7,0.3,BB,1,left,0.584794998169,blue,2.36731696129,0,0
6,0.7,0.3,AA,1,left,0.772605895996,blue,2.21407818794,1,0
7,0.7,0.3,AB,1,left,0.68835401535,pink,2.13202214241,1,0
8,0.7,0.3,BA,1,left,0.946547985077,pink,2.97246599197,0,0
9,0.7,0.3,BA,1,left,1.3127450943,pink,1.66740202904,0,0
10,0.7,0.3,BB,1,left,1.10048604012,blue,4.5036380291,1,0
11,0.7,0.3,BB,0,left,0.807356834412,pink,2.62259793282,0,0
12,0.7,0.3,AA,1,left,1.01743292809,blue,3.00906300545,0,0
13,0.7,0.3,BB,1,left,1.01193404198,blue,3.25135993958,1,0
14,0.7,0.3,BB,1,left,0.852792978287,blue,2.08306503296,0,0
15,0.7,0.3,BB,1,left,1.37043404579,blue,3.17957901955,0,0
16,0.7,0.3,BA,1,left,1.48733782768,pink,2.26793503761,0,0
17,0.7,0.3,BA,1,right,0.988544940948,blue,2.88417291641,1,0
18,0.7,0.3,BA,1,right,1.10844802856,blue,1.9286339283,0,0
19,0.7,0.3,AB,1,left,1.31876182556,pink,2.54511404037,1,0
20,0.7,0.3,AA,1,left,1.7516951561,blue,2.41782999039,0,0
21,0.7,0.3,AA,1,right,0.899873971939,pink,1.99183392525,1,0
22,0.7,0.3,AB,1,right,1.55538105965,blue,2.26087808609,0,0
23,0.7,0.3,AB,0,left,0.869611978531,blue,2.72378015518,0,0
24,0.7,0.3,BB,1,left,1.44128298759,blue,2.49609518051,0,0
25,0.7,0.3,BA,1,left,1.26327896118,pink,2.5803809166,1,0
26,0.7,0.3,BA,1,left,1.02505683899,pink,3.83115983009,1,0
27,0.7,0.3,BA,1,left,1.01788783073,pink,2.6640958786,1,0
28,0.7,0.3,AB,1,left,1.24966692924,pink,2.03836989403,1,0
29,0.7,0.3,BB,1,left,0.952395915985,blue,2.44204497337,0,0
30,0.7,0.3,BA,0,right,1.54768896103,pink,2.47850179672,1,0
31,0.7,0.3,BB,0,right,1.90097999573,blue,11.6889169216,0,0
32,0.7,0.3,BB,1,right,1.76194906235,pink,2.33838200569,1,0
33,0.7,0.3,BB,1,right,0.999929189682,pink,2.19151902199,1,0
34,0.7,0.3,BA,1,left,0.804473876953,pink,2.56294393539,1,0
35,0.7,0.3,AB,1,left,1.04796504974,pink,1.94126486778,1,0
36,0.7,0.3,BA,1,left,1.18031811714,pink,1.91544485092,1,0
37,0.7,0.3,BA,0,left,0.738520145416,blue,2.54058694839,0,0
38,0.7,0.3,BA,1,left,0.658835887909,pink,1.82422089577,0,0
39,0.7,0.3,BB,0,right,1.50748705864,blue,2.82321691513,0,0
40,0.7,0.3,BB,1,right,1.27298402786,pink,2.89489984512,0,0
41,0.7,0.3,AA,1,right,1.01464104652,pink,2.98982405663,0,0
42,0.7,0.3,BA,1,left,0.690062999725,pink,2.66104316711,1,0
43,0.7,0.3,AA,1,left,0.718065977097,blue,2.72956085205,0,0
44,0.7,0.3,AA,0,left,1.77550697327,pink,3.00832390785,1,0
45,0.7,0.3,AA,1,right,0.908027172089,pink,2.7036011219,1,0
46,0.7,0.3,AB,1,left,0.84639787674,pink,2.19676399231,1,0
47,0.7,0.3,BB,0,right,1.06337404251,blue,2.66916704178,0,0
48,0.7,0.3,AA,1,left,1.14139103889,blue,3.24782991409,0,0
49,0.7,0.3,BB,1,right,0.641065835953,pink,3.01516699791,1,0
50,0.7,0.3,BA,1,left,0.673979997635,pink,2.19159698486,1,0
51,0.7,0.3,AB,1,right,1.23544001579,blue,2.66616201401,0,0
52,0.7,0.3,AA,1,right,1.25016903877,pink,2.42354607582,0,0
53,0.7,0.3,BB,1,right,1.9226911068,pink,2.35728096962,1,0
54,0.7,0.3,BB,1,right,1.16285204887,pink,2.86742091179,1,0
55,0.7,0.3,AA,0,right,1.63747692108,blue,2.95448589325,0,0
56,0.7,0.3,AA,1,right,1.25609612465,pink,2.5972969532,1,0
57,0.7,0.3,BB,1,right,1.27299404144,pink,2.25422000885,0,0
58,0.7,0.3,AA,1,right,1.41580700874,pink,2.91069507599,0,0
59,0.7,0.3,BB,1,right,1.11805391312,pink,2.17701721191,1,0
60,0.7,0.3,BB,1,right,1.29327392578,pink,2.48118591309,1,0
61,0.7,0.3,AA,0,left,1.08932209015,pink,2.47013878822,0,0
62,0.7,0.3,AA,1,left,0.878879785538,blue,2.55489587784,0,0
63,0.7,0.3,BA,1,left,0.823786020279,pink,3.12701797485,0,0
64,0.7,0.3,AA,1,left,1.02940511703,blue,2.91514110565,0,0
65,0.7,0.3,BB,0,right,1.01841402054,blue,2.72146892548,0,0
66,0.7,0.3,AB,1,left,0.864083051682,pink,2.03652095795,1,0
67,0.7,0.3,BA,1,left,0.583451032639,pink,1.96685004234,0,0
68,0.7,0.3,BB,1,right,1.6518061161,pink,2.76913285255,0,0
69,0.7,0.3,AA,1,right,1.45499491692,pink,2.8995320797,1,0
70,0.7,0.3,BB,0,left,0.69896197319,pink,2.82169699669,0,0
71,0.7,0.3,AB,0,left,1.24934387207,blue,2.41444802284,0,0
72,0.7,0.3,BB,1,right,0.938222169876,pink,2.91590213776,1,0
73,0.7,0.3,BA,1,left,0.978653907776,pink,2.21953701973,1,0
74,0.7,0.3,AA,1,right,0.790051937103,pink,2.61418199539,1,0
75,0.7,0.3,AB,1,left,1.38510394096,pink,2.15369486809,1,0
76,0.7,0.3,AB,1,left,1.99920606613,pink,2.70236492157,1,0
77,0.7,0.3,BB,1,right,1.27759313583,pink,2.80286383629,0,0
78,0.7,0.3,AB,0,left,1.23777985573,blue,2.46041297913,1,0
79,0.7,0.3,BA,1,left,1.44550395012,pink,2.89165878296,1,0
80,0.7,0.3,BA,1,left,0.995795965195,pink,3.32385110855,1,0
81,0.7,0.3,BB,1,right,0.649782896042,pink,1.25573587418,0,0
82,0.7,0.3,BA,1,left,0.673079013824,pink,1.71018099785,1,0
83,0.7,0.3,BB,1,left,0.612312078476,blue,2.33276081085,0,0
84,0.7,0.3,AB,1,left,0.873563051224,pink,2.50283098221,1,0
85,0.7,0.3,BB,0,right,1.26292514801,blue,2.17843389511,0,0
86,0.7,0.3,BA,1,left,0.497033119202,pink,0.987557888031,0,0
87,0.7,0.3,BA,1,left,0.83987903595,pink,1.93427610397,0,0
88,0.7,0.3,BB,1,left,0.883979082108,blue,1.91234397888,0,0
89,0.7,0.3,AA,1,right,1.16765999794,pink,1.92829108238,1,0
90,0.7,0.3,BB,1,right,0.903390169144,pink,2.21870017052,1,0
91,0.7,0.3,AA,1,right,1.17312288284,pink,2.90287208557,0,0
92,0.7,0.3,AA,1,right,0.709857940674,pink,2.6419699192,0,0
93,0.7,0.3,BB,1,right,1.51561403275,pink,1.742374897,1,0
94,0.7,0.3,BB,1,right,0.579632043839,pink,1.03656101227,0,0
95,0.7,0.3,AA,1,right,0.718756914139,pink,1.4501080513,1,0
96,0.7,0.3,AA,1,right,1.227039814,pink,2.15436601639,0,0
97,0.7,0.3,BB,1,right,0.991754055023,pink,2.03921508789,0,0
98,0.7,0.3,AA,1,left,0.8577439785,blue,1.83093214035,0,0
99,0.7,0.3,BA,1,left,0.625443935394,pink,0.976682901382,0,0
100,0.7,0.3,AA,1,right,0.582290172577,pink,1.2130150795,1,0
101,0.7,0.3,AA,1,right,0.756558895111,pink,1.23920488358,1,0
