trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.7,0.3,BA,1,,,,,0,1
2,0.7,0.3,BA,0,right,0.489304065704,pink,6.9411239624,1,0
3,0.7,0.3,AA,0,right,0.266816139221,blue,1.78369998932,1,0
4,0.7,0.3,BB,0,left,0.956454992294,pink,1.28581809998,0,0
5,0.7,0.3,AB,1,right,0.517164945602,blue,1.14318990707,0,0
6,0.7,0.3,BA,1,right,0.382036924362,blue,0.886548042297,1,0
7,0.7,0.3,AA,1,left,0.558337926865,blue,0.728096008301,0,0
8,0.7,0.3,AA,1,right,0.598389148712,pink,0.918246984482,1,0
9,0.7,0.3,BA,1,right,0.3568110466,blue,0.606994152069,0,0
10,0.7,0.3,AA,1,right,0.36203789711,pink,0.53889298439,0,0
11,0.7,0.3,BB,0,right,0.242498874664,blue,0.44776391983,0,0
12,0.7,0.3,AA,0,right,0.457372903824,blue,0.414647817612,0,0
13,0.7,0.3,BB,1,left,0.361008882523,blue,0.459012031555,1,0
14,0.7,0.3,BA,1,left,0.436705112457,pink,0.378628969193,1,0
15,0.7,0.3,BB,1,left,0.423689126968,blue,0.374381780624,0,0
16,0.7,0.3,BB,1,right,0.459447860718,pink,0.424354076385,1,0
17,0.7,0.3,BA,1,left,0.371994018555,pink,0.34045791626,1,0
18,0.7,0.3,AA,1,right,0.378968954086,pink,0.314957141876,0,0
19,0.7,0.3,BA,0,left,0.873281955719,blue,0.375416040421,1,0
20,0.7,0.3,BB,0,left,0.756337881088,pink,0.421672105789,1,0
21,0.7,0.3,AB,1,right,0.424169063568,blue,0.351346969604,0,0
22,0.7,0.3,BB,0,left,0.444468975067,pink,0.298480033875,1,0
23,0.7,0.3,AB,1,left,0.442030906677,pink,0.336091041565,1,0
24,0.7,0.3,AB,0,left,0.415241003036,blue,0.373279094696,0,0
25,0.7,0.3,BA,1,left,0.459046125412,pink,0.311716079712,1,0
26,0.7,0.3,AA,1,left,0.463316202164,blue,0.316020965576,1,0
27,0.7,0.3,BB,0,left,0.339867115021,pink,0.357800960541,0,0
28,0.7,0.3,BB,1,left,0.450781106949,blue,0.328099012375,0,0
29,0.7,0.3,AA,1,left,0.535359859467,blue,0.281205892563,1,0
30,0.7,0.3,BB,1,left,0.497574090958,blue,0.308757066727,1,0
31,0.7,0.3,AB,1,left,0.412714004517,pink,1.10775303841,0,0
32,0.7,0.3,AB,0,left,0.530919075012,blue,0.301614046097,0,0
33,0.7,0.3,AA,0,left,0.436702013016,pink,0.282638072968,1,0
34,0.7,0.3,BB,0,left,0.451195001602,pink,0.312272071838,0,0
35,0.7,0.3,AA,1,right,0.41627907753,pink,0.319410085678,1,0
36,0.7,0.3,AA,1,right,0.605749845505,pink,0.318158864975,1,0
37,0.7,0.3,BB,1,left,0.436830997467,blue,0.314405918121,0,0
38,0.7,0.3,BA,1,right,0.489257097244,blue,0.333930969238,0,0
39,0.7,0.3,BA,1,left,0.443632125854,pink,0.329516887665,1,0
40,0.7,0.3,BA,1,left,0.504045009613,pink,0.291318893433,1,0
41,0.7,0.3,AB,1,left,0.443943023682,pink,0.370559930801,0,0
42,0.7,0.3,BA,1,right,0.390938997269,blue,0.318947076797,0,0
43,0.7,0.3,BB,0,left,0.422075986862,pink,0.277354001999,1,0
44,0.7,0.3,AB,0,left,0.381737947464,blue,0.357568025589,0,0
45,0.7,0.3,BA,1,left,0.452347993851,pink,0.376632213593,1,0
46,0.7,0.3,AA,1,right,0.549669981003,pink,0.310870885849,0,0
47,0.7,0.3,AB,1,right,0.502816915512,blue,0.322528123856,0,0
