trial,reward_prob_pink,reward_prob_blue,init_state,common,choice,rt1,final_state,rt2,reward,slow
1,0.3,0.7,BB,0,right,0.44677400589,blue,2.94813394547,0,0
2,0.3,0.7,BA,1,right,0.52228307724,blue,3.14917302132,0,0
3,0.3,0.7,AB,1,left,0.692172050476,pink,0.767842054367,0,0
4,0.3,0.7,BA,1,left,0.366577148438,pink,0.543057918549,1,0
5,0.3,0.7,AB,1,left,0.278500080109,pink,0.995511054993,1,0
6,0.3,0.7,BA,0,left,0.0238580703735,blue,1.65516400337,1,0
7,0.3,0.7,AB,1,left,0.357757806778,pink,0.727275848389,1,0
8,0.3,0.7,BB,1,right,0.656239032745,pink,0.548254966736,1,0
9,0.3,0.7,BB,1,right,0.26139998436,pink,0.714312076569,0,0
10,0.3,0.7,AB,0,right,0.688405036926,pink,0.588488101959,1,0
11,0.3,0.7,AA,1,left,0.354676008224,blue,0.492233037949,1,0
12,0.3,0.7,BA,1,right,0.397104978561,blue,0.452569007874,0,0
13,0.3,0.7,BB,1,right,0.254909038544,pink,0.524202108383,0,0
14,0.3,0.7,BB,1,right,0.494501113892,pink,0.395218133926,0,0
15,0.3,0.7,BB,0,left,0.318452835083,pink,0.361768007278,1,0
16,0.3,0.7,AA,0,right,0.424535989761,blue,0.326691865921,1,0
17,0.3,0.7,AB,1,left,0.366522073746,pink,0.479651927948,1,0
18,0.3,0.7,BB,1,left,0.309185028076,blue,0.287457942963,0,0
19,0.3,0.7,AA,1,left,0.314792871475,blue,0.269329071045,0,0
20,0.3,0.7,BA,1,right,0.424065828323,blue,0.398683071136,0,0
21,0.3,0.7,BB,1,right,0.358909130096,pink,0.288041114807,0,0
22,0.3,0.7,BA,1,left,0.361815929413,pink,0.307605028152,0,0
23,0.3,0.7,BA,1,right,0.721966028214,blue,0.372203826904,1,0
24,0.3,0.7,AA,0,left,0.384216070175,pink,0.536477088928,0,0
25,0.3,0.7,AA,0,left,0.275899171829,pink,0.440463066101,0,0
26,0.3,0.7,BB,1,left,0.354981899261,blue,0.356284856796,0,0
27,0.3,0.7,AB,1,right,0.493421792984,blue,0.401347160339,1,0
28,0.3,0.7,AA,1,left,0.370954036713,blue,0.427806854248,1,0
29,0.3,0.7,AA,1,left,0.353160142899,blue,0.30566906929,1,0
30,0.3,0.7,BA,0,right,0.354092121124,pink,0.763418912888,0,0
31,0.3,0.7,BA,1,right,0.444847106934,blue,0.298703193665,1,0
32,0.3,0.7,AA,1,left,0.349587202072,blue,0.446868896484,0,0
33,0.3,0.7,BA,1,left,0.330528020859,pink,0.365166902542,1,0
34,0.3,0.7,AA,0,right,0.555712938309,blue,0.428740024567,1,0
35,0.3,0.7,BA,1,right,0.283641815186,blue,0.295674085617,1,0
36,0.3,0.7,AB,1,left,0.597651958466,pink,0.669718027115,0,0
37,0.3,0.7,BB,1,left,0.281455039978,blue,0.341017007828,1,0
38,0.3,0.7,AB,1,right,0.386997938156,blue,0.402503013611,0,0
39,0.3,0.7,BB,1,right,0.31591296196,pink,0.349850893021,0,0
40,0.3,0.7,AA,1,left,0.474957942963,blue,0.343986034393,1,0
41,0.3,0.7,BA,0,right,0.348287820816,pink,0.694055080414,1,0
42,0.3,0.7,BB,1,right,0.384650230408,pink,0.440815925598,1,0
43,0.3,0.7,AA,0,right,0.369074106216,blue,0.561644077301,0,0
44,0.3,0.7,AB,1,left,0.47209405899,pink,0.372047185898,1,0
45,0.3,0.7,AB,1,left,0.356063842773,pink,0.358180046082,0,0
46,0.3,0.7,AA,1,right,0.439797878265,pink,0.309204101562,1,0
47,0.3,0.7,BA,1,left,0.291548013687,pink,0.312223911285,0,0
48,0.3,0.7,BA,1,right,0.411671161652,blue,0.338950157166,0,0
49,0.3,0.7,BB,0,right,0.384629011154,blue,0.479491949081,1,0
50,0.3,0.7,AB,0,left,0.450762033463,blue,0.432095050812,1,0
51,0.3,0.7,AB,1,right,0.442083835602,blue,0.417434930801,1,0
52,0.3,0.7,AB,1,left,0.289841890335,pink,0.398334980011,0,0
53,0.3,0.7,AA,1,left,0.320271015167,blue,0.56288599968,1,0
54,0.3,0.7,BA,1,right,0.312990188599,blue,0.32354092598,1,0
55,0.3,0.7,AA,1,left,0.313484191895,blue,0.332591056824,1,0
56,0.3,0.7,AB,1,right,0.323078870773,blue,0.365081071854,1,0
57,0.3,0.7,BA,0,right,0.3289270401,pink,0.426903963089,1,0
58,0.3,0.7,BB,1,right,0.344563007355,pink,0.337863922119,1,0
59,0.3,0.7,BB,0,right,0.297213792801,blue,0.25342297554,1,0
60,0.3,0.7,BA,0,left,0.487728118896,blue,0.403561830521,0,0
61,0.3,0.7,BA,1,left,0.493261098862,pink,0.352266073227,0,0
62,0.3,0.7,AA,1,right,0.8037109375,pink,0.346851110458,0,0
63,0.3,0.7,AB,1,right,0.321814060211,blue,0.349367141724,1,0
64,0.3,0.7,BB,1,left,0.354372024536,blue,0.315943002701,1,0
65,0.3,0.7,AA,0,left,0.347337007523,pink,0.437849998474,0,0
66,0.3,0.7,BB,0,left,0.38759803772,pink,0.516340017319,1,0
67,0.3,0.7,BA,0,left,0.436882972717,blue,1.82781815529,1,0
68,0.3,0.7,BB,1,left,0.475160837173,blue,0.431405067444,1,0
69,0.3,0.7,BA,1,right,0.449086904526,blue,0.438450098038,1,0
70,0.3,0.7,AB,1,right,0.314382076263,blue,0.31697511673,1,0
71,0.3,0.7,AA,1,left,0.360752105713,blue,0.338922977448,1,0
72,0.3,0.7,BA,1,right,0.621015071869,blue,0.33135008812,0,0
73,0.3,0.7,BA,1,left,0.3054728508,pink,0.371959924698,0,0
74,0.3,0.7,AB,1,right,0.643265008926,blue,0.337713956833,1,0
75,0.3,0.7,AB,1,right,0.301898002625,blue,0.225539922714,1,0
76,0.3,0.7,BA,1,right,0.32771897316,blue,0.594344139099,1,0
77,0.3,0.7,BA,1,right,0.290433883667,blue,0.271907091141,1,0
78,0.3,0.7,BB,0,left,0.415460824966,pink,0.342842102051,0,0
79,0.3,0.7,AB,1,right,0.363425016403,blue,0.308566093445,1,0
80,0.3,0.7,AA,0,left,0.590873003006,pink,0.486634969711,1,0
81,0.3,0.7,AA,1,right,0.2770819664,pink,0.314445972443,0,0
82,0.3,0.7,AA,0,left,0.309599876404,pink,0.368829011917,1,0
83,0.3,0.7,BA,0,left,0.31299996376,blue,0.372407913208,0,0
84,0.3,0.7,AB,1,left,0.2761759758,pink,0.368716001511,1,0
85,0.3,0.7,AB,0,left,0.39165687561,blue,0.711453914642,0,0
86,0.3,0.7,AB,1,left,0.285403013229,pink,0.337903022766,1,0
87,0.3,0.7,AA,1,left,0.307944059372,blue,0.312029123306,1,0
88,0.3,0.7,AB,0,right,0.304725885391,pink,0.603009939194,1,0
89,0.3,0.7,BB,1,right,0.348035097122,pink,0.325981140137,0,0
90,0.3,0.7,BA,1,left,0.491858005524,pink,0.392638206482,1,0
91,0.3,0.7,BB,1,left,0.755140066147,blue,0.332420110703,0,0
92,0.3,0.7,BB,1,right,0.283102035522,pink,0.327484846115,0,0
93,0.3,0.7,AB,1,left,0.313817977905,pink,0.388564109802,0,0
94,0.3,0.7,AA,1,left,0.312809944153,blue,0.227375030518,1,0
95,0.3,0.7,AA,1,left,0.354722976685,blue,0.268524885178,1,0
96,0.3,0.7,AB,1,right,0.389833927155,blue,0.382491111755,1,0
97,0.3,0.7,AB,0,right,1.30976104736,pink,0.529263973236,0,0
98,0.3,0.7,AB,1,right,0.328414916992,blue,0.331020116806,1,0
99,0.3,0.7,BA,0,right,0.362160921097,pink,0.490648984909,0,0
100,0.3,0.7,BB,1,left,0.298253774643,blue,0.334039926529,1,0
101,0.3,0.7,AB,1,left,0.271833181381,pink,0.461030006409,0,0
102,0.3,0.7,BA,0,right,0.326336860657,pink,0.40106010437,1,0
103,0.3,0.7,AA,1,right,0.364963054657,pink,0.389412879944,0,0
104,0.3,0.7,AA,1,left,0.308435916901,blue,0.336713075638,1,0
105,0.3,0.7,BB,1,left,0.321547985077,blue,0.348905086517,1,0
106,0.3,0.7,BA,1,right,0.32538485527,blue,0.336125135422,0,0
107,0.3,0.7,BB,1,right,0.259206771851,pink,0.352602005005,0,0
108,0.3,0.7,BA,1,left,0.294017791748,pink,0.45898103714,0,0
109,0.3,0.7,AB,1,right,0.299248933792,blue,0.326555013657,1,0
